"DateTime","Year","Month","Day","Salinity","Norm_TideRange24","Norm_PowLagDischarge72","Norm_RollingPowDischarge14","Norm_PowInflows","Norm_RollingPowInflows7","Norm_ConsecutiveLowInflowHours","DayOfYear_sin","DayOfYear_cos"
2016-06-03 23:00:00,2016,6,3,0.16,0.299988176915093,-0.460450602960281,-0.486824194050624,-0.0465861698200943,-0.274850147289286,-0.489322469133181,0.0980171403295608,-0.995184726672197
2016-06-04,2016,6,4,0.16,0.299988176915093,0.276737859139783,-0.484010967999434,-0.040171051187101,-0.271965277920594,-0.487469772421122,0.0784590957278451,-0.996917333733128
2016-06-04 01:00:00,2016,6,4,0.16,0.299988176915093,0.352677240730572,-0.480754157385989,-0.0337022493796785,-0.269050639783898,-0.485617075709064,0.0784590957278451,-0.996917333733128
2016-06-04 02:00:00,2016,6,4,0.16,0.299988176915093,0.36509998157209,-0.477484567399636,-0.0337022493796785,-0.266146141837685,-0.483764378997006,0.0784590957278451,-0.996917333733128
2016-06-04 03:00:00,2016,6,4,0.16,0.299988176915093,0.367082694402815,-0.474201092737199,-0.0337022493796785,-0.26326200555056,-0.481911682284948,0.0784590957278451,-0.996917333733128
2016-06-04 04:00:00,2016,6,4,0.16,0.299988176915093,0.373743849440138,-0.471284913462014,-0.0271790114746975,-0.260358122460549,-0.480058985572889,0.0784590957278451,-0.996917333733128
2016-06-04 05:00:00,2016,6,4,0.16,0.299988176915093,0.404986124611803,-0.469478961105013,-0.0271790114746975,-0.257485152480038,-0.478206288860831,0.0784590957278451,-0.996917333733128
2016-06-04 06:00:00,2016,6,4,0.16,0.299988176915093,0.122462732127045,-0.464913677166323,-0.0271790114746975,-0.254632930592352,-0.476353592148773,0.0784590957278451,-0.996917333733128
2016-06-04 07:00:00,2016,6,4,0.16,0.299988176915093,-0.0238629636549937,-0.458402838500719,-0.0271790114746975,-0.251812042399688,-0.474500895436715,0.0784590957278451,-0.996917333733128
2016-06-04 08:00:00,2016,6,4,0.16,0.299988176915093,-0.0483076455255987,-0.451853657609928,-0.0271790114746975,-0.249012185871215,-0.472648198724656,0.0784590957278451,-0.996917333733128
2016-06-04 09:00:00,2016,6,4,0.16,0.299988176915093,-0.0629039702513154,-0.445290506560184,-0.0271790114746975,-0.246244093247637,-0.470795502012598,0.0784590957278451,-0.996917333733128
2016-06-04 10:00:00,2016,6,4,0.16,0.299988176915093,-0.071860880562865,-0.43872272653234,-0.0271790114746975,-0.243508027403477,-0.46894280530054,0.0784590957278451,-0.996917333733128
2016-06-04 11:00:00,2016,6,4,0.16,0.299988176915093,-0.643049090388536,-0.432158030957207,-0.0271790114746975,-0.240793460584578,-0.467090108588481,0.0784590957278451,-0.996917333733128
2016-06-04 12:00:00,2016,6,4,0.16,0.299988176915093,-0.942970718451245,-0.425949902828757,-0.0271790114746975,-0.238100512340833,-0.465237411876423,0.0784590957278451,-0.996917333733128
2016-06-04 13:00:00,2016,6,4,0.16,0.151994921098198,-0.94867941727332,-0.420825145370043,-0.0271790114746975,-0.23541841856284,-0.463384715164365,0.0784590957278451,-0.996917333733128
2016-06-04 14:00:00,2016,6,4,0.16,0.762467101342921,-0.949527662809416,-0.42117848806976,-0.0337022493796785,-0.232776542424761,-0.461532018452307,0.0784590957278451,-0.996917333733128
