"","DateTime","Tide_HdG"
"1",2005-04-13,NA
"2",2005-04-13 01:00:00,NA
"3",2005-04-13 02:00:00,NA
"4",2005-04-13 03:00:00,NA
"5",2005-04-13 04:00:00,NA
"6",2005-04-13 05:00:00,NA
"7",2005-04-13 06:00:00,NA
"8",2005-04-13 07:00:00,NA
"9",2005-04-13 08:00:00,NA
"10",2005-04-13 09:00:00,NA
"11",2005-04-13 10:00:00,NA
"12",2005-04-13 11:00:00,NA
"13",2005-04-13 12:00:00,NA
"14",2005-04-13 13:00:00,0.407
"15",2005-04-13 14:00:00,0.568
"16",2005-04-13 15:00:00,0.736
"17",2005-04-13 16:00:00,0.86
"18",2005-04-13 17:00:00,0.922
"19",2005-04-13 18:00:00,0.896
"20",2005-04-13 19:00:00,0.816
"21",2005-04-13 20:00:00,0.708
"22",2005-04-13 21:00:00,0.587
"23",2005-04-13 22:00:00,0.474
"24",2005-04-13 23:00:00,0.369
"25",2005-04-14,0.302
"26",2005-04-14 01:00:00,0.269
"27",2005-04-14 02:00:00,0.282
"28",2005-04-14 03:00:00,0.368
"29",2005-04-14 04:00:00,0.478
"30",2005-04-14 05:00:00,0.583
"31",2005-04-14 06:00:00,0.626
"32",2005-04-14 07:00:00,0.589
"33",2005-04-14 08:00:00,0.512
"34",2005-04-14 09:00:00,0.416
"35",2005-04-14 10:00:00,0.314
"36",2005-04-14 11:00:00,0.244
"37",2005-04-14 12:00:00,0.205
"38",2005-04-14 13:00:00,0.242
"39",2005-04-14 14:00:00,0.397
"40",2005-04-14 15:00:00,0.583
"41",2005-04-14 16:00:00,0.741
"42",2005-04-14 17:00:00,0.876
"43",2005-04-14 18:00:00,0.94
"44",2005-04-14 19:00:00,0.937
"45",2005-04-14 20:00:00,0.865
"46",2005-04-14 21:00:00,0.755
"47",2005-04-14 22:00:00,0.644
"48",2005-04-14 23:00:00,0.543
"49",2005-04-15,0.472
"50",2005-04-15 01:00:00,0.398
"51",2005-04-15 02:00:00,0.361
"52",2005-04-15 03:00:00,0.365
"53",2005-04-15 04:00:00,0.413
"54",2005-04-15 05:00:00,0.493
"55",2005-04-15 06:00:00,0.473
"56",2005-04-15 07:00:00,0.44
"57",2005-04-15 08:00:00,0.355
"58",2005-04-15 09:00:00,0.257
"59",2005-04-15 10:00:00,0.141
"60",2005-04-15 11:00:00,0.042
"61",2005-04-15 12:00:00,0.04
"62",2005-04-15 13:00:00,0.011
"63",2005-04-15 14:00:00,-0.005
"64",2005-04-15 15:00:00,0.022
"65",2005-04-15 16:00:00,0.114
"66",2005-04-15 17:00:00,0.247
"67",2005-04-15 18:00:00,0.336
"68",2005-04-15 19:00:00,0.398
"69",2005-04-15 20:00:00,0.427
"70",2005-04-15 21:00:00,0.443
"71",2005-04-15 22:00:00,0.426
"72",2005-04-15 23:00:00,0.385
"73",2005-04-16,0.353
"74",2005-04-16 01:00:00,0.32
"75",2005-04-16 02:00:00,0.349
"76",2005-04-16 03:00:00,0.414
"77",2005-04-16 04:00:00,0.467
"78",2005-04-16 05:00:00,0.552
"79",2005-04-16 06:00:00,0.622
"80",2005-04-16 07:00:00,0.659
"81",2005-04-16 08:00:00,0.637
"82",2005-04-16 09:00:00,0.602
"83",2005-04-16 10:00:00,0.547
"84",2005-04-16 11:00:00,0.48
"85",2005-04-16 12:00:00,0.405
"86",2005-04-16 13:00:00,0.375
"87",2005-04-16 14:00:00,0.396
"88",2005-04-16 15:00:00,0.423
"89",2005-04-16 16:00:00,0.512
"90",2005-04-16 17:00:00,0.629
"91",2005-04-16 18:00:00,0.745
"92",2005-04-16 19:00:00,0.828
"93",2005-04-16 20:00:00,0.882
"94",2005-04-16 21:00:00,0.887
"95",2005-04-16 22:00:00,0.848
"96",2005-04-16 23:00:00,0.773
"97",2005-04-17,0.674
"98",2005-04-17 01:00:00,0.592
"99",2005-04-17 02:00:00,0.537
"100",2005-04-17 03:00:00,0.484
"101",2005-04-17 04:00:00,0.441
"102",2005-04-17 05:00:00,0.503
"103",2005-04-17 06:00:00,0.558
"104",2005-04-17 07:00:00,0.618
"105",2005-04-17 08:00:00,0.654
"106",2005-04-17 09:00:00,0.671
"107",2005-04-17 10:00:00,0.64
"108",2005-04-17 11:00:00,0.574
"109",2005-04-17 12:00:00,0.492
"110",2005-04-17 13:00:00,0.412
"111",2005-04-17 14:00:00,0.347
"112",2005-04-17 15:00:00,0.321
"113",2005-04-17 16:00:00,0.371
"114",2005-04-17 17:00:00,0.454
"115",2005-04-17 18:00:00,0.582
"116",2005-04-17 19:00:00,0.729
"117",2005-04-17 20:00:00,0.836
"118",2005-04-17 21:00:00,0.878
"119",2005-04-17 22:00:00,0.809
"120",2005-04-17 23:00:00,0.718
"121",2005-04-18,0.595
"122",2005-04-18 01:00:00,0.475
"123",2005-04-18 02:00:00,0.36
"124",2005-04-18 03:00:00,0.26
"125",2005-04-18 04:00:00,0.2
"126",2005-04-18 05:00:00,0.184
"127",2005-04-18 06:00:00,0.218
"128",2005-04-18 07:00:00,0.313
"129",2005-04-18 08:00:00,0.431
"130",2005-04-18 09:00:00,0.51
"131",2005-04-18 10:00:00,0.543
"132",2005-04-18 11:00:00,0.483
"133",2005-04-18 12:00:00,0.43
"134",2005-04-18 13:00:00,0.357
"135",2005-04-18 14:00:00,0.27
"136",2005-04-18 15:00:00,0.179
"137",2005-04-18 16:00:00,0.064
"138",2005-04-18 17:00:00,0.043
"139",2005-04-18 18:00:00,0.116
"140",2005-04-18 19:00:00,0.295
"141",2005-04-18 20:00:00,0.419
"142",2005-04-18 21:00:00,0.508
"143",2005-04-18 22:00:00,0.53
"144",2005-04-18 23:00:00,0.509
"145",2005-04-19,0.43
"146",2005-04-19 01:00:00,0.374
"147",2005-04-19 02:00:00,0.271
"148",2005-04-19 03:00:00,0.123
"149",2005-04-19 04:00:00,0.01
"150",2005-04-19 05:00:00,-0.059
"151",2005-04-19 06:00:00,-0.039
"152",2005-04-19 07:00:00,0.072
"153",2005-04-19 08:00:00,0.216
"154",2005-04-19 09:00:00,0.366
"155",2005-04-19 10:00:00,0.495
"156",2005-04-19 11:00:00,0.572
"157",2005-04-19 12:00:00,0.567
"158",2005-04-19 13:00:00,0.494
"159",2005-04-19 14:00:00,0.392
"160",2005-04-19 15:00:00,0.277
"161",2005-04-19 16:00:00,0.183
"162",2005-04-19 17:00:00,0.136
"163",2005-04-19 18:00:00,0.226
"164",2005-04-19 19:00:00,0.334
"165",2005-04-19 20:00:00,0.49
"166",2005-04-19 21:00:00,0.64
"167",2005-04-19 22:00:00,0.728
"168",2005-04-19 23:00:00,0.779
"169",2005-04-20,0.749
"170",2005-04-20 01:00:00,0.682
"171",2005-04-20 02:00:00,0.582
"172",2005-04-20 03:00:00,0.472
"173",2005-04-20 04:00:00,0.354
"174",2005-04-20 05:00:00,0.226
"175",2005-04-20 06:00:00,0.163
"176",2005-04-20 07:00:00,0.213
"177",2005-04-20 08:00:00,0.34
"178",2005-04-20 09:00:00,0.496
"179",2005-04-20 10:00:00,0.629
"180",2005-04-20 11:00:00,0.714
"181",2005-04-20 12:00:00,0.732
"182",2005-04-20 13:00:00,0.656
"183",2005-04-20 14:00:00,0.546
"184",2005-04-20 15:00:00,0.422
"185",2005-04-20 16:00:00,0.296
"186",2005-04-20 17:00:00,0.19
"187",2005-04-20 18:00:00,0.163
"188",2005-04-20 19:00:00,0.162
"189",2005-04-20 20:00:00,0.257
"190",2005-04-20 21:00:00,0.415
"191",2005-04-20 22:00:00,0.53
"192",2005-04-20 23:00:00,0.652
"193",2005-04-21,0.689
"194",2005-04-21 01:00:00,0.682
"195",2005-04-21 02:00:00,0.587
"196",2005-04-21 03:00:00,0.478
"197",2005-04-21 04:00:00,0.319
"198",2005-04-21 05:00:00,0.184
"199",2005-04-21 06:00:00,0.08
"200",2005-04-21 07:00:00,0.049
"201",2005-04-21 08:00:00,0.168
"202",2005-04-21 09:00:00,0.332
"203",2005-04-21 10:00:00,0.486
"204",2005-04-21 11:00:00,0.62
"205",2005-04-21 12:00:00,0.71
"206",2005-04-21 13:00:00,0.696
"207",2005-04-21 14:00:00,0.609
"208",2005-04-21 15:00:00,0.489
"209",2005-04-21 16:00:00,0.368
"210",2005-04-21 17:00:00,0.224
"211",2005-04-21 18:00:00,0.085
"212",2005-04-21 19:00:00,-0.034
"213",2005-04-21 20:00:00,-0.075
"214",2005-04-21 21:00:00,-0.009
"215",2005-04-21 22:00:00,0.131
"216",2005-04-21 23:00:00,0.274
"217",2005-04-22,0.407
"218",2005-04-22 01:00:00,0.501
"219",2005-04-22 02:00:00,0.521
"220",2005-04-22 03:00:00,0.45
"221",2005-04-22 04:00:00,0.313
"222",2005-04-22 05:00:00,0.195
"223",2005-04-22 06:00:00,0.115
"224",2005-04-22 07:00:00,0.119
"225",2005-04-22 08:00:00,0.226
"226",2005-04-22 09:00:00,0.396
"227",2005-04-22 10:00:00,0.577
"228",2005-04-22 11:00:00,0.742
"229",2005-04-22 12:00:00,0.89
"230",2005-04-22 13:00:00,0.928
"231",2005-04-22 14:00:00,0.884
"232",2005-04-22 15:00:00,0.793
"233",2005-04-22 16:00:00,0.676
"234",2005-04-22 17:00:00,0.513
"235",2005-04-22 18:00:00,0.383
"236",2005-04-22 19:00:00,0.284
"237",2005-04-22 20:00:00,0.238
"238",2005-04-22 21:00:00,0.307
"239",2005-04-22 22:00:00,0.464
"240",2005-04-22 23:00:00,0.638
"241",2005-04-23,0.756
"242",2005-04-23 01:00:00,0.849
"243",2005-04-23 02:00:00,0.867
"244",2005-04-23 03:00:00,0.784
"245",2005-04-23 04:00:00,0.647
"246",2005-04-23 05:00:00,0.495
"247",2005-04-23 06:00:00,0.366
"248",2005-04-23 07:00:00,0.246
"249",2005-04-23 08:00:00,0.2
"250",2005-04-23 09:00:00,0.311
"251",2005-04-23 10:00:00,0.501
"252",2005-04-23 11:00:00,0.704
"253",2005-04-23 12:00:00,0.882
"254",2005-04-23 13:00:00,1.016
"255",2005-04-23 14:00:00,1.095
"256",2005-04-23 15:00:00,1.047
"257",2005-04-23 16:00:00,0.953
"258",2005-04-23 17:00:00,0.825
"259",2005-04-23 18:00:00,0.691
"260",2005-04-23 19:00:00,0.565
"261",2005-04-23 20:00:00,0.471
"262",2005-04-23 21:00:00,0.445
"263",2005-04-23 22:00:00,0.507
"264",2005-04-23 23:00:00,0.639
"265",2005-04-24,0.771
"266",2005-04-24 01:00:00,0.942
"267",2005-04-24 02:00:00,0.944
"268",2005-04-24 03:00:00,0.863
"269",2005-04-24 04:00:00,0.735
"270",2005-04-24 05:00:00,0.585
"271",2005-04-24 06:00:00,0.443
"272",2005-04-24 07:00:00,0.301
"273",2005-04-24 08:00:00,0.202
"274",2005-04-24 09:00:00,0.202
"275",2005-04-24 10:00:00,0.327
"276",2005-04-24 11:00:00,0.503
"277",2005-04-24 12:00:00,0.688
"278",2005-04-24 13:00:00,0.83
"279",2005-04-24 14:00:00,0.909
"280",2005-04-24 15:00:00,0.901
"281",2005-04-24 16:00:00,0.795
"282",2005-04-24 17:00:00,0.655
"283",2005-04-24 18:00:00,0.5
"284",2005-04-24 19:00:00,0.38
"285",2005-04-24 20:00:00,0.252
"286",2005-04-24 21:00:00,0.165
"287",2005-04-24 22:00:00,0.117
"288",2005-04-24 23:00:00,0.184
"289",2005-04-25,0.348
"290",2005-04-25 01:00:00,0.549
"291",2005-04-25 02:00:00,0.654
"292",2005-04-25 03:00:00,0.713
"293",2005-04-25 04:00:00,0.666
"294",2005-04-25 05:00:00,0.619
"295",2005-04-25 06:00:00,0.469
"296",2005-04-25 07:00:00,0.349
"297",2005-04-25 08:00:00,0.262
"298",2005-04-25 09:00:00,0.236
"299",2005-04-25 10:00:00,0.305
"300",2005-04-25 11:00:00,0.473
"301",2005-04-25 12:00:00,0.697
"302",2005-04-25 13:00:00,0.85
"303",2005-04-25 14:00:00,0.975
"304",2005-04-25 15:00:00,0.99
"305",2005-04-25 16:00:00,0.946
"306",2005-04-25 17:00:00,0.844
"307",2005-04-25 18:00:00,0.708
"308",2005-04-25 19:00:00,0.56
"309",2005-04-25 20:00:00,0.415
"310",2005-04-25 21:00:00,0.292
"311",2005-04-25 22:00:00,0.218
"312",2005-04-25 23:00:00,0.201
"313",2005-04-26,0.282
"314",2005-04-26 01:00:00,0.437
"315",2005-04-26 02:00:00,0.543
"316",2005-04-26 03:00:00,0.614
"317",2005-04-26 04:00:00,0.583
"318",2005-04-26 05:00:00,0.532
"319",2005-04-26 06:00:00,0.434
"320",2005-04-26 07:00:00,0.304
"321",2005-04-26 08:00:00,0.182
"322",2005-04-26 09:00:00,0.085
"323",2005-04-26 10:00:00,0.081
"324",2005-04-26 11:00:00,0.225
"325",2005-04-26 12:00:00,0.459
"326",2005-04-26 13:00:00,0.653
"327",2005-04-26 14:00:00,0.831
"328",2005-04-26 15:00:00,0.929
"329",2005-04-26 16:00:00,0.969
"330",2005-04-26 17:00:00,0.916
"331",2005-04-26 18:00:00,0.857
"332",2005-04-26 19:00:00,0.746
"333",2005-04-26 20:00:00,0.632
"334",2005-04-26 21:00:00,0.535
"335",2005-04-26 22:00:00,0.455
"336",2005-04-26 23:00:00,0.451
"337",2005-04-27,0.516
"338",2005-04-27 01:00:00,0.646
"339",2005-04-27 02:00:00,0.782
"340",2005-04-27 03:00:00,0.875
"341",2005-04-27 04:00:00,0.903
"342",2005-04-27 05:00:00,0.855
"343",2005-04-27 06:00:00,0.74
"344",2005-04-27 07:00:00,0.607
"345",2005-04-27 08:00:00,0.466
"346",2005-04-27 09:00:00,0.336
"347",2005-04-27 10:00:00,0.262
"348",2005-04-27 11:00:00,0.264
"349",2005-04-27 12:00:00,0.348
"350",2005-04-27 13:00:00,0.569
"351",2005-04-27 14:00:00,0.775
"352",2005-04-27 15:00:00,0.963
"353",2005-04-27 16:00:00,1.062
"354",2005-04-27 17:00:00,1.035
"355",2005-04-27 18:00:00,0.931
"356",2005-04-27 19:00:00,0.786
"357",2005-04-27 20:00:00,0.647
"358",2005-04-27 21:00:00,0.513
"359",2005-04-27 22:00:00,0.386
"360",2005-04-27 23:00:00,0.287
"361",2005-04-28,0.237
"362",2005-04-28 01:00:00,0.29
"363",2005-04-28 02:00:00,0.423
"364",2005-04-28 03:00:00,0.568
"365",2005-04-28 04:00:00,0.672
"366",2005-04-28 05:00:00,0.671
"367",2005-04-28 06:00:00,0.645
"368",2005-04-28 07:00:00,0.549
"369",2005-04-28 08:00:00,0.432
"370",2005-04-28 09:00:00,0.298
"371",2005-04-28 10:00:00,0.176
"372",2005-04-28 11:00:00,0.134
"373",2005-04-28 12:00:00,0.222
"374",2005-04-28 13:00:00,0.345
"375",2005-04-28 14:00:00,0.526
"376",2005-04-28 15:00:00,0.689
"377",2005-04-28 16:00:00,0.772
"378",2005-04-28 17:00:00,0.838
"379",2005-04-28 18:00:00,0.799
"380",2005-04-28 19:00:00,0.712
"381",2005-04-28 20:00:00,0.575
"382",2005-04-28 21:00:00,0.464
"383",2005-04-28 22:00:00,0.315
"384",2005-04-28 23:00:00,0.195
"385",2005-04-29,0.126
"386",2005-04-29 01:00:00,0.109
"387",2005-04-29 02:00:00,0.105
"388",2005-04-29 03:00:00,0.241
"389",2005-04-29 04:00:00,0.404
"390",2005-04-29 05:00:00,0.527
"391",2005-04-29 06:00:00,0.606
"392",2005-04-29 07:00:00,0.601
"393",2005-04-29 08:00:00,0.546
"394",2005-04-29 09:00:00,0.441
"395",2005-04-29 10:00:00,0.316
"396",2005-04-29 11:00:00,0.235
"397",2005-04-29 12:00:00,0.249
"398",2005-04-29 13:00:00,0.311
"399",2005-04-29 14:00:00,0.492
"400",2005-04-29 15:00:00,0.683
"401",2005-04-29 16:00:00,0.846
"402",2005-04-29 17:00:00,0.934
"403",2005-04-29 18:00:00,0.96
"404",2005-04-29 19:00:00,0.913
"405",2005-04-29 20:00:00,0.814
"406",2005-04-29 21:00:00,0.687
"407",2005-04-29 22:00:00,0.545
"408",2005-04-29 23:00:00,0.42
"409",2005-04-30,0.313
"410",2005-04-30 01:00:00,0.276
"411",2005-04-30 02:00:00,0.249
"412",2005-04-30 03:00:00,0.315
"413",2005-04-30 04:00:00,0.458
"414",2005-04-30 05:00:00,0.562
"415",2005-04-30 06:00:00,0.67
"416",2005-04-30 07:00:00,0.708
"417",2005-04-30 08:00:00,0.685
"418",2005-04-30 09:00:00,0.599
"419",2005-04-30 10:00:00,0.49
"420",2005-04-30 11:00:00,0.378
"421",2005-04-30 12:00:00,0.277
"422",2005-04-30 13:00:00,0.25
"423",2005-04-30 14:00:00,0.36
"424",2005-04-30 15:00:00,0.522
"425",2005-04-30 16:00:00,0.71
"426",2005-04-30 17:00:00,0.85
"427",2005-04-30 18:00:00,0.984
"428",2005-04-30 19:00:00,1.039
"429",2005-04-30 20:00:00,1.013
"430",2005-04-30 21:00:00,0.903
"431",2005-04-30 22:00:00,0.761
"432",2005-04-30 23:00:00,0.645
"433",2005-05-01,0.56
"434",2005-05-01 01:00:00,0.463
"435",2005-05-01 02:00:00,0.392
"436",2005-05-01 03:00:00,0.357
"437",2005-05-01 04:00:00,0.39
"438",2005-05-01 05:00:00,0.524
"439",2005-05-01 06:00:00,0.623
"440",2005-05-01 07:00:00,0.693
"441",2005-05-01 08:00:00,0.68
"442",2005-05-01 09:00:00,0.63
"443",2005-05-01 10:00:00,0.528
"444",2005-05-01 11:00:00,0.403
"445",2005-05-01 12:00:00,0.276
"446",2005-05-01 13:00:00,0.157
"447",2005-05-01 14:00:00,0.055
"448",2005-05-01 15:00:00,0.005
"449",2005-05-01 16:00:00,0.037
"450",2005-05-01 17:00:00,0.137
"451",2005-05-01 18:00:00,0.258
"452",2005-05-01 19:00:00,0.378
"453",2005-05-01 20:00:00,0.49
"454",2005-05-01 21:00:00,0.522
"455",2005-05-01 22:00:00,0.472
"456",2005-05-01 23:00:00,0.379
"457",2005-05-02,0.278
"458",2005-05-02 01:00:00,0.158
"459",2005-05-02 02:00:00,0.119
"460",2005-05-02 03:00:00,0.057
"461",2005-05-02 04:00:00,0.03
"462",2005-05-02 05:00:00,0.014
"463",2005-05-02 06:00:00,0.125
"464",2005-05-02 07:00:00,0.288
"465",2005-05-02 08:00:00,0.418
"466",2005-05-02 09:00:00,0.529
"467",2005-05-02 10:00:00,0.577
"468",2005-05-02 11:00:00,0.556
"469",2005-05-02 12:00:00,0.528
"470",2005-05-02 13:00:00,0.431
"471",2005-05-02 14:00:00,0.343
"472",2005-05-02 15:00:00,0.285
"473",2005-05-02 16:00:00,0.311
"474",2005-05-02 17:00:00,0.43
"475",2005-05-02 18:00:00,0.54
"476",2005-05-02 19:00:00,0.757
"477",2005-05-02 20:00:00,0.88
"478",2005-05-02 21:00:00,0.9
"479",2005-05-02 22:00:00,0.879
"480",2005-05-02 23:00:00,0.81
"481",2005-05-03,0.667
"482",2005-05-03 01:00:00,0.549
"483",2005-05-03 02:00:00,0.421
"484",2005-05-03 03:00:00,0.325
"485",2005-05-03 04:00:00,0.214
"486",2005-05-03 05:00:00,0.159
"487",2005-05-03 06:00:00,0.213
"488",2005-05-03 07:00:00,0.327
"489",2005-05-03 08:00:00,0.451
"490",2005-05-03 09:00:00,0.555
"491",2005-05-03 10:00:00,0.599
"492",2005-05-03 11:00:00,0.573
"493",2005-05-03 12:00:00,0.561
"494",2005-05-03 13:00:00,0.464
"495",2005-05-03 14:00:00,0.362
"496",2005-05-03 15:00:00,0.265
"497",2005-05-03 16:00:00,0.189
"498",2005-05-03 17:00:00,0.127
"499",2005-05-03 18:00:00,0.052
"500",2005-05-03 19:00:00,0.132
"501",2005-05-03 20:00:00,0.308
"502",2005-05-03 21:00:00,0.443
"503",2005-05-03 22:00:00,0.557
"504",2005-05-03 23:00:00,0.609
"505",2005-05-04,0.608
"506",2005-05-04 01:00:00,0.552
"507",2005-05-04 02:00:00,0.455
"508",2005-05-04 03:00:00,0.349
"509",2005-05-04 04:00:00,0.194
"510",2005-05-04 05:00:00,0.091
"511",2005-05-04 06:00:00,0.084
"512",2005-05-04 07:00:00,0.19
"513",2005-05-04 08:00:00,0.353
"514",2005-05-04 09:00:00,0.513
"515",2005-05-04 10:00:00,0.653
"516",2005-05-04 11:00:00,0.742
"517",2005-05-04 12:00:00,0.751
"518",2005-05-04 13:00:00,0.662
"519",2005-05-04 14:00:00,0.542
"520",2005-05-04 15:00:00,0.407
"521",2005-05-04 16:00:00,0.261
"522",2005-05-04 17:00:00,0.152
"523",2005-05-04 18:00:00,0.083
"524",2005-05-04 19:00:00,0.124
"525",2005-05-04 20:00:00,0.26
"526",2005-05-04 21:00:00,0.438
"527",2005-05-04 22:00:00,0.581
"528",2005-05-04 23:00:00,0.661
"529",2005-05-05,0.656
"530",2005-05-05 01:00:00,0.578
"531",2005-05-05 02:00:00,0.511
"532",2005-05-05 03:00:00,0.402
"533",2005-05-05 04:00:00,0.239
"534",2005-05-05 05:00:00,0.107
"535",2005-05-05 06:00:00,0.013
"536",2005-05-05 07:00:00,0.021
"537",2005-05-05 08:00:00,0.145
"538",2005-05-05 09:00:00,0.317
"539",2005-05-05 10:00:00,0.497
"540",2005-05-05 11:00:00,0.639
"541",2005-05-05 12:00:00,0.759
"542",2005-05-05 13:00:00,0.733
"543",2005-05-05 14:00:00,0.639
"544",2005-05-05 15:00:00,0.497
"545",2005-05-05 16:00:00,0.367
"546",2005-05-05 17:00:00,0.236
"547",2005-05-05 18:00:00,0.082
"548",2005-05-05 19:00:00,-0.002
"549",2005-05-05 20:00:00,0.024
"550",2005-05-05 21:00:00,0.166
"551",2005-05-05 22:00:00,0.359
"552",2005-05-05 23:00:00,0.519
"553",2005-05-06,0.641
"554",2005-05-06 01:00:00,0.682
"555",2005-05-06 02:00:00,0.637
"556",2005-05-06 03:00:00,0.545
"557",2005-05-06 04:00:00,0.395
"558",2005-05-06 05:00:00,0.257
"559",2005-05-06 06:00:00,0.139
"560",2005-05-06 07:00:00,0.077
"561",2005-05-06 08:00:00,0.116
"562",2005-05-06 09:00:00,0.259
"563",2005-05-06 10:00:00,0.431
"564",2005-05-06 11:00:00,0.58
"565",2005-05-06 12:00:00,0.743
"566",2005-05-06 13:00:00,0.757
"567",2005-05-06 14:00:00,0.71
"568",2005-05-06 15:00:00,0.603
"569",2005-05-06 16:00:00,0.491
"570",2005-05-06 17:00:00,0.321
"571",2005-05-06 18:00:00,0.167
"572",2005-05-06 19:00:00,0.018
"573",2005-05-06 20:00:00,-0.077
"574",2005-05-06 21:00:00,-0.1
"575",2005-05-06 22:00:00,-0.011
"576",2005-05-06 23:00:00,0.17
"577",2005-05-07,0.294
"578",2005-05-07 01:00:00,0.411
"579",2005-05-07 02:00:00,0.423
"580",2005-05-07 03:00:00,0.373
"581",2005-05-07 04:00:00,0.277
"582",2005-05-07 05:00:00,0.141
"583",2005-05-07 06:00:00,0.009
"584",2005-05-07 07:00:00,-0.105
"585",2005-05-07 08:00:00,-0.17
"586",2005-05-07 09:00:00,-0.178
"587",2005-05-07 10:00:00,-0.129
"588",2005-05-07 11:00:00,-0.03
"589",2005-05-07 12:00:00,0.08
"590",2005-05-07 13:00:00,0.196
"591",2005-05-07 14:00:00,0.33
"592",2005-05-07 15:00:00,0.341
"593",2005-05-07 16:00:00,0.311
"594",2005-05-07 17:00:00,0.225
"595",2005-05-07 18:00:00,0.116
"596",2005-05-07 19:00:00,0.015
"597",2005-05-07 20:00:00,-0.051
"598",2005-05-07 21:00:00,-0.008
"599",2005-05-07 22:00:00,0.143
"600",2005-05-07 23:00:00,0.344
"601",2005-05-08,0.533
"602",2005-05-08 01:00:00,0.703
"603",2005-05-08 02:00:00,0.87
"604",2005-05-08 03:00:00,0.896
"605",2005-05-08 04:00:00,0.836
"606",2005-05-08 05:00:00,0.706
"607",2005-05-08 06:00:00,0.569
"608",2005-05-08 07:00:00,0.442
"609",2005-05-08 08:00:00,0.38
"610",2005-05-08 09:00:00,0.44
"611",2005-05-08 10:00:00,0.61
"612",2005-05-08 11:00:00,0.775
"613",2005-05-08 12:00:00,0.922
"614",2005-05-08 13:00:00,0.986
"615",2005-05-08 14:00:00,0.966
"616",2005-05-08 15:00:00,0.871
"617",2005-05-08 16:00:00,0.718
"618",2005-05-08 17:00:00,0.539
"619",2005-05-08 18:00:00,0.374
"620",2005-05-08 19:00:00,0.231
"621",2005-05-08 20:00:00,0.117
"622",2005-05-08 21:00:00,0.015
"623",2005-05-08 22:00:00,-0.04
"624",2005-05-08 23:00:00,0.005
"625",2005-05-09,0.135
"626",2005-05-09 01:00:00,0.298
"627",2005-05-09 02:00:00,0.463
"628",2005-05-09 03:00:00,0.526
"629",2005-05-09 04:00:00,0.523
"630",2005-05-09 05:00:00,0.456
"631",2005-05-09 06:00:00,0.36
"632",2005-05-09 07:00:00,0.273
"633",2005-05-09 08:00:00,0.201
"634",2005-05-09 09:00:00,0.177
"635",2005-05-09 10:00:00,0.292
"636",2005-05-09 11:00:00,0.48
"637",2005-05-09 12:00:00,0.716
"638",2005-05-09 13:00:00,0.874
"639",2005-05-09 14:00:00,0.983
"640",2005-05-09 15:00:00,0.988
"641",2005-05-09 16:00:00,0.925
"642",2005-05-09 17:00:00,0.783
"643",2005-05-09 18:00:00,0.629
"644",2005-05-09 19:00:00,0.483
"645",2005-05-09 20:00:00,0.327
"646",2005-05-09 21:00:00,0.201
"647",2005-05-09 22:00:00,0.139
"648",2005-05-09 23:00:00,0.171
"649",2005-05-10,0.378
"650",2005-05-10 01:00:00,0.537
"651",2005-05-10 02:00:00,0.684
"652",2005-05-10 03:00:00,0.789
"653",2005-05-10 04:00:00,0.803
"654",2005-05-10 05:00:00,0.758
"655",2005-05-10 06:00:00,0.655
"656",2005-05-10 07:00:00,0.538
"657",2005-05-10 08:00:00,0.43
"658",2005-05-10 09:00:00,0.372
"659",2005-05-10 10:00:00,0.395
"660",2005-05-10 11:00:00,0.53
"661",2005-05-10 12:00:00,0.729
"662",2005-05-10 13:00:00,0.925
"663",2005-05-10 14:00:00,1.094
"664",2005-05-10 15:00:00,1.171
"665",2005-05-10 16:00:00,1.165
"666",2005-05-10 17:00:00,1.069
"667",2005-05-10 18:00:00,0.924
"668",2005-05-10 19:00:00,0.752
"669",2005-05-10 20:00:00,0.609
"670",2005-05-10 21:00:00,0.49
"671",2005-05-10 22:00:00,0.408
"672",2005-05-10 23:00:00,0.372
"673",2005-05-11,0.414
"674",2005-05-11 01:00:00,0.556
"675",2005-05-11 02:00:00,0.733
"676",2005-05-11 03:00:00,0.863
"677",2005-05-11 04:00:00,0.935
"678",2005-05-11 05:00:00,0.899
"679",2005-05-11 06:00:00,0.814
"680",2005-05-11 07:00:00,0.696
"681",2005-05-11 08:00:00,0.581
"682",2005-05-11 09:00:00,0.478
"683",2005-05-11 10:00:00,0.439
"684",2005-05-11 11:00:00,0.505
"685",2005-05-11 12:00:00,0.654
"686",2005-05-11 13:00:00,0.819
"687",2005-05-11 14:00:00,0.985
"688",2005-05-11 15:00:00,1.115
"689",2005-05-11 16:00:00,1.188
"690",2005-05-11 17:00:00,1.14
"691",2005-05-11 18:00:00,1.031
"692",2005-05-11 19:00:00,0.875
"693",2005-05-11 20:00:00,0.705
"694",2005-05-11 21:00:00,0.548
"695",2005-05-11 22:00:00,0.411
"696",2005-05-11 23:00:00,0.302
"697",2005-05-12,0.239
"698",2005-05-12 01:00:00,0.268
"699",2005-05-12 02:00:00,0.404
"700",2005-05-12 03:00:00,0.535
"701",2005-05-12 04:00:00,0.633
"702",2005-05-12 05:00:00,0.646
"703",2005-05-12 06:00:00,0.6
"704",2005-05-12 07:00:00,0.495
"705",2005-05-12 08:00:00,0.373
"706",2005-05-12 09:00:00,0.246
"707",2005-05-12 10:00:00,0.141
